logistics_dropoff_distance,logistics_dropoff_distance_predicted,residuals,residuals_abs,customer_id,order_id
9.3488514584,78.33702464623866,-68.98817318783865,68.98817318783865,sgfosk6d,s7it-dwmg
67.7003424066,78.91999400131137,-11.219651594711365,11.219651594711365,g8tdx8wb,w5pw-ati5
44.2441864113,79.4843730788656,-35.2401866675656,35.2401866675656,d3jis5um,x6zy-nzfe
30.4676044716,90.81358932347034,-60.34598485187034,60.34598485187034,sgkczfo9,b6vg-mxbu
103.089288618,89.56508524504366,13.524203372956336,13.524203372956336,sgrpk1jh,s5eg-5kxf
107.2623502126,83.29881641815014,23.96353379444986,23.96353379444986,sgigq5xw,s3rm-0tbs
21.8328525713,103.73453621755871,-81.90168364625872,81.90168364625872,g0xeh6ec,x6qu-twsh
113.4476060022,81.62163462052295,31.82597138167705,31.82597138167705,a0szq7na,d3nr-ji36
16.9580793715,85.71705114934313,-68.75897177784313,68.75897177784313,h4fup2xi,y6db-kuhh
46.672195947,82.41884873367866,-35.74665278667866,35.74665278667866,sgljh5hg,v8th-mz9r
20.2794255427,85.07039249330074,-64.79096695060075,64.79096695060075,sgyr1yhp,r3bs-2vwp
36.2672234104,86.61208204705699,-50.34485863665699,50.34485863665699,s3gki6ur,y5fq-jmd9
19.35982981,81.16945940394159,-61.80962959394159,61.80962959394159,sgt04b6b,y7iz-mzvk
49.3576606423,84.23761497710822,-34.879954334808225,34.879954334808225,k7jln4jr,x2kw-bf5n
6.2425891503,86.7016736619594,-80.4590845116594,80.4590845116594,c5stk0sr,w0lp-v10s
21.2863526809,85.56205549471228,-64.27570281381229,64.27570281381229,w1awq7rj,x9lt-588p
25.1561200381,79.45559195555337,-54.299471917453374,54.299471917453374,e4mgm8pp,x8fb-i2qb
45.5147312906,78.09691939711948,-32.58218810651948,32.58218810651948,sggsu7dc,j0lc-t0g2
18.3396458704,86.34077691710816,-68.00113104670817,68.00113104670817,s6dme1nx,y1ku-juu4
51.3095992928,82.79531056653092,-31.485711273730914,31.485711273730914,d0iuw5av,y0tl-q0fa
39.4811028804,89.89950809637592,-50.41840521597592,50.41840521597592,l0zxl0wn,d4tg-ifhk
17.2661661486,82.58289207493078,-65.31672592633078,65.31672592633078,sgmey5vo,e7gi-3src
10.2545078231,128.4705838274561,-118.2160760043561,118.2160760043561,sgx226lr,s9ae-r4re
85.1668265395,90.38860596013213,-5.2217794206321315,5.2217794206321315,sgyim4yg,y8fd-9lg0
19.53808824,83.32051553097914,-63.782427290979136,63.782427290979136,h0utd0ef,r2el-01a9
59.7952114713,81.51023933555012,-21.715027864250125,21.715027864250125,h4cdr1pu,y1ud-0o8a
33.1983757562,81.33090275512458,-48.13252699892458,48.13252699892458,sggst8ey,y6vy-iquc
17.7509912537,86.72241781865043,-68.97142656495043,68.97142656495043,j8jui2ic,d3nr-ea72
47.7937522131,81.82010517612217,-34.02635296302217,34.02635296302217,sg69evvr,x4st-d86r
63.4234214775,82.17720300786971,-18.753781530369707,18.753781530369707,sgfhg3ov,x7cp-tl7x
55.3352196408,85.78303373914056,-30.447814098340565,30.447814098340565,n0vvk6xx,s9eo-oyql
84.1126572727,87.01654430915247,-2.90388703645246,2.90388703645246,w0hjt9ew,d2li-j118
35.9446687094,105.34211774483651,-69.39744903543652,69.39744903543652,j1ynh5im,b8ds-uv5e
18.2634105172,84.86806726073576,-66.60465674353576,66.60465674353576,f4mdn2up,a2su-u57k
31.3898214676,96.69158134923497,-65.30175988163496,65.30175988163496,n3wfp0sf,v8as-82bg
75.5984057925,95.45749919963683,-19.859093407136825,19.859093407136825,sgyvpl3t,x3ni-00tq
131.2912942117,146.29217044821056,-15.00087623651055,15.00087623651055,sgw4scah,k9fv-siq2
72.3439606602,81.62249896038507,-9.278538300185076,9.278538300185076,sguhl3gz,v2qu-gwn8
38.7379513691,82.19664368428478,-43.45869231518478,43.45869231518478,sgmgw1iy,x8jc-ovp0
49.3378491561,87.54063399635923,-38.202784840259234,38.202784840259234,sgxlu8ej,x1qw-a0vh
29.7032356735,80.03269216414293,-50.329456490642926,50.329456490642926,sg31ukvm,j0kf-lt0j
7.3432086113,77.50753022742568,-70.16432161612568,70.16432161612568,p9usi9no,v6om-rxh4
33.6564134585,87.45179519359479,-53.79538173509479,53.79538173509479,o0acl0uz,x6qu-u92n
26.3825189611,95.62246264461315,-69.23994368351315,69.23994368351315,sgnnn3on,s0as-io1y
25.2908919663,77.05613570491332,-51.76524373861332,51.76524373861332,sgrvo1bz,u2ks-5205
79.7062466378,80.35478423147438,-0.6485375936743765,0.6485375936743765,sgfqz6fs,x6ru-uteo
120.9092221622,76.71592735289101,44.19329480930898,44.19329480930898,sgl86was,k9tw-eyyp
37.9119263331,81.46531457416788,-43.55338824106788,43.55338824106788,e8hne1cv,v4bb-flme
65.8643517945,91.69863848987318,-25.83428669537318,25.83428669537318,b4yok5xc,y5sk-nlij
69.2759023065,87.67359595498864,-18.39769364848864,18.39769364848864,sgzxq6pb,n7no-sgns
981.2254749448,101.54555369382902,879.679921250971,879.679921250971,c2rsk1ii,w5vh-13ah
45.2002506874,83.30278262284004,-38.10253193544004,38.10253193544004,s0rjq5pd,l7in-ajrc
0.5319806859,85.82160142024654,-85.28962073434654,85.28962073434654,n9dqs3ej,v0jc-aljm
29.1816914063,88.61728082236084,-59.435589416060836,59.435589416060836,x4qxz9px,h3ej-lou8
30.8446124885,88.84591265685859,-58.00130016835858,58.00130016835858,k2xuq2vu,s2ux-t6sd
8.7579035002,97.94343125938599,-89.18552775918599,89.18552775918599,i9ior6oa,g7no-boqu
10.2806979483,93.53563254571773,-83.25493459741773,83.25493459741773,sg2f6wzk,y6wh-uyhb
92.9859208601,77.68829575681683,15.297625103283167,15.297625103283167,e7zjp4hb,s5pm-h6or
34.7719095123,89.98905091789904,-55.21714140559904,55.21714140559904,sgdei8yk,x5bs-oruz
11.0946304684,105.81530199645374,-94.72067152805374,94.72067152805374,s0gpo8ke,x5dx-0gaw
6.9868878524,84.1032937743408,-77.1164059219408,77.1164059219408,sgiqm8kq,v5lj-xibx
74.0126469505,82.34805651077747,-8.33540956027747,8.33540956027747,y0wjj2sv3,aqm1-z2be
62.222149071,75.74730906868959,-13.525159997689592,13.525159997689592,sguop9es,s5dw-x5er
61.6429082881,80.2418345288463,-18.598926240746295,18.598926240746295,sgkc3ldq,z7jc-sdyl
78.5287595442,80.675077914254,-2.1463183700540043,2.1463183700540043,sgaqy2wo,v0tt-87x1
208.9470133257,82.0713422862076,126.8756710394924,126.8756710394924,sgtbi2nf,v1hn-31oa
22.9275472749,81.93343825530201,-59.00589098040201,59.00589098040201,sghjtsbv,x6zf-k6ik
19.5197131047,100.6128055139058,-81.0930924092058,81.0930924092058,d3kit0fb,v1hn-3tt1
16.9992609327,97.65354282240148,-80.65428188970148,80.65428188970148,sgciv9zg,v4ut-at2h
6.1463973283,79.8953736537891,-73.7489763254891,73.7489763254891,b5ocz7tq,v4jq-e2xp
23.9658193728,85.94967707046183,-61.98385769766183,61.98385769766183,e2mez7ps,l5ed-05w7
46.1958140179,105.98428740998206,-59.78847339208206,59.78847339208206,sgjog7gk,k4aa-84h0
24.2422057223,84.8198384905257,-60.5776327682257,60.5776327682257,a4eqe0yl,x6qu-u1wx
83.0822744711,106.08970899123035,-23.007434520130346,23.007434520130346,sgl522sp,x7pj-08p1
124.26338781850001,80.42546492665143,43.83792289184858,43.83792289184858,f9fyc2pw,v1xn-hrt9
11.5775914038,77.61191320674286,-66.03432180294286,66.03432180294286,sgozp2rr,b7ky-vkl7
13.5345638677,82.70254041149036,-69.16797654379036,69.16797654379036,sggti9gu,x8ln-vopq
18.0960543297,74.85620952325186,-56.76015519355187,56.76015519355187,c2lda8ag,x4td-ojt0
28.942697862,82.71642561314644,-53.77372775114644,53.77372775114644,sg6oc9ii,y9zp-i6dw
50.460310628,110.12879704887443,-59.66848642087443,59.66848642087443,p9mkj5zv,x7mk-wkes
66.6062588052,101.06314052303877,-34.45688171783877,34.45688171783877,o6qlz4rh,s6zc-azu7
109.3806423719,115.30586521031725,-5.925222838417255,5.925222838417255,s1chf1sa,r3bs-3vq6
29.2989933123,81.79922858025873,-52.50023526795873,52.50023526795873,sgqrzsij,w3ov-te4z
24.5835760551,82.21479482138942,-57.63121876628942,57.63121876628942,sg3mm1mz,x1lt-rbl3
42.0484088844,79.83328756385399,-37.78487867945399,37.78487867945399,sgcdl6qk,y2xz-5sex
4.4458719428,89.26930675012773,-84.82343480732773,84.82343480732773,i1kex8tv,w0vf-ozuc
91.9585728754,94.39054831515308,-2.4319754397530886,2.4319754397530886,x9sdb9sr,d8zw-cr8x
64.7139639141,93.39377625108774,-28.679812336987737,28.679812336987737,d0lem0sl,x1hn-1n8m
177.4452764081,84.28150113655938,93.16377527154062,93.16377527154062,y3saz3bt,v7ts-uc94
40.5479010446,94.13171337886025,-53.58381233426025,53.58381233426025,sgqiz7zk,k4bd-nbs2
44.6988463772,75.9430402245645,-31.2441938473645,31.2441938473645,sga7a4gh,y3io-bffn
73.4321016136,80.9965496086199,-7.564447995019904,7.564447995019904,sgffo2ss,x5dx-dc3h
37.8990644361,100.38957580354635,-62.49051136744635,62.49051136744635,m5oia8sl,m3jj-qyj8
39.5831270544,75.31920292907532,-35.736075874675315,35.736075874675315,s1jwz1az,m3tm-y2cs
16.8000886218,81.11313790324823,-64.31304928144823,64.31304928144823,sgmtn6pt,v4lk-remr
79.6016275107,81.70627719266642,-2.1046496819664213,2.1046496819664213,sg58xoa1,i9gs-9x4n
37.4929184277,94.68951929117269,-57.19660086347269,57.19660086347269,b2zoj3ns,x8em-l5h1
77.0444311576,81.47748503706522,-4.43305387946522,4.43305387946522,y6uqh8hc,v6fj-i6yk
49.2418417023,95.39341955163262,-46.15157784933262,46.15157784933262,sghew3ej,y3zd-hkea
19.3214656851,126.2918060904857,-106.97034040538568,106.97034040538568,sgtk5mct,s5bo-rpcy
212.4807749621,92.67609534621312,119.8046796158869,119.8046796158869,m9den6ml,v6vy-b8du
14.3927940725,88.12600119750105,-73.73320712500106,73.73320712500106,sglkm7od,s3ya-i4ge
105.2185831442,78.64980414860399,26.568778995596006,26.568778995596006,f2bcp8qc,y9zp-eucp
50.2068942323,82.56739669175735,-32.36050245945735,32.36050245945735,o7mvo0qk,x8vf-qhu9
56.5521295913,82.33542599601802,-25.783296404718016,25.783296404718016,m8alh2ie,x8fl-o5e5
9.3933217449,82.5633538117571,-73.17003206685709,73.17003206685709,m8asr3pj,y0jp-inwg
23.7003322484,82.40555602305709,-58.705223774657085,58.705223774657085,d9juq3zb,x2ae-jpxl
29.5592639996,96.1298649960947,-66.5706009964947,66.5706009964947,m6tmr0eh,v2ej-kcve
35.5437881985,82.15645188069594,-46.61266368219594,46.61266368219594,q0sbk8as,v1ae-m9dk
52.9419217468,82.75108982390734,-29.809168077107337,29.809168077107337,c6pdn4fe,y5ax-d3oy
20.5311219508,122.16989475669824,-101.63877280589824,101.63877280589824,o6pds1lo,y5ml-bhin
21.5294290205,84.99641475977866,-63.466985739278655,63.466985739278655,p9wgg4ky,v7tb-mzye
50.3830837833,81.81751215653578,-31.434428373235782,31.434428373235782,k6nwj0cw,y5dv-ffk8
1162.4280817501,92.29789786315384,1070.1301838869463,1070.1301838869463,sggia7xu,v1lq-6k7u
110.6298812842,84.65560694623908,25.97427433796092,25.97427433796092,s8wwg8be,w8az-9944
66.4820814233,80.99526703979222,-14.513185616492223,14.513185616492223,sgjcslph,x6ce-0174
58.2846527984,96.66972888578526,-38.38507608738526,38.38507608738526,s0iml5bm,x1sy-b5kt
47.4956111249,84.99877775343398,-37.50316662853398,37.50316662853398,c4hej3do,s4rz-9e6q
36.1989931782,82.62122275962295,-46.422229581422954,46.422229581422954,w2fgo8qc,x6qu-iqi4
50.234166681,87.07615587770809,-36.84198919670809,36.84198919670809,sg4hkyk3,x1sy-dxh4
98.0748755934,81.97655766164966,16.09831793175033,16.09831793175033,w4aol5ku,j1we-kdkl
63.8722984546,80.9298630000638,-17.057564545463805,17.057564545463805,x0ify1mw,e8jn-uy7j
18.8648681362,88.17599349984916,-69.31112536364915,69.31112536364915,sguec2in,n3wq-we9j
69.8880440914,82.7588619121837,-12.8708178207837,12.8708178207837,w5xas8ry,w8cd-n6p8
28.4195909294,90.85201759492112,-62.43242666552112,62.43242666552112,sgnoahj2,s9db-f0nj
54.8693611459,89.64030372449687,-34.77094257859687,34.77094257859687,p9swy6gj,q4vr-9l10
37.6007616028,80.50439867341522,-42.903637070615225,42.903637070615225,h8xey9xz,y5jq-y8zv
74.4051693937,83.21527518228258,-8.810105788582575,8.810105788582575,sgezayp1,ua2g-ptsr
47.415331587,79.06588620545885,-31.650554618458855,31.650554618458855,sgxnv1pr,u1mm-zbp8
24.4052067493,122.41678925602477,-98.01158250672478,98.01158250672478,sghco2li,q5px-c8v0
25.5036417541,85.88913842769925,-60.38549667359925,60.38549667359925,q1jkm8rc,y4iu-05aw
56.2630397566,83.96364712274544,-27.70060736614544,27.70060736614544,w6nyf6qp,x1sy-tw16
27.6727736731,78.91967335910445,-51.246899686004454,51.246899686004454,sgvls3pz,x2ln-e8x6
19.9042430967,81.19370971346041,-61.28946661676041,61.28946661676041,sgx90xak,e8jn-ll37
55.6687116782,84.24641172635017,-28.577700048150177,28.577700048150177,m6exe5kk,k9tw-7vn0
154.7617566297,96.20716067941011,58.55459595028988,58.55459595028988,n1vnk7po,w8su-g3zx
12.6117194913,79.12434067387649,-66.51262118257648,66.51262118257648,sg4p014v,m943-yksg
19.4483476774,89.55655337414655,-70.10820569674655,70.10820569674655,a4ssz7ac,y4ya-3ndm
43.0809066518,89.41435552586137,-46.33344887406137,46.33344887406137,sgjvb0tx,b3uy-sdjz
44.3584746405,88.52758465021704,-44.16911000971704,44.16911000971704,sgidh4cz,l5dd-smin
17.2365385614,87.7121984885084,-70.47565992710841,70.47565992710841,t4vde8dv,x8yk-m6il
53.7697534043,83.63925479610349,-29.86950139180349,29.86950139180349,sgpt645n,ufhf-hyjv
36.051294318,79.76228622647002,-43.71099190847003,43.71099190847003,sgxjh1cy,x5up-ixco
29.6762218533,83.1789729080733,-53.502751054773306,53.502751054773306,sgq568so,w9nm-9vku
87.5198791009,105.05227810123131,-17.53239900033131,17.53239900033131,s8dag1xe,v7xc-3fwq
37.7382081521,79.65153222591104,-41.91332407381104,41.91332407381104,sgljw3tl,e4wq-jaxl
35.3142674957,116.73339916792807,-81.41913167222808,81.41913167222808,h7dkf8mj,x1cz-rq4f
15.7182539657,90.24150089198456,-74.52324692628456,74.52324692628456,v2yfv6gz,tv00-a53s
15.773932139,83.26435435138926,-67.49042221238926,67.49042221238926,n2joy6da,n8sf-c9ke
23.1955065151,91.06497978417647,-67.86947326907648,67.86947326907648,i3upi2xy,w9xs-jxce
37.0019063336,80.296699198643,-43.294792865043,43.294792865043,m8wnq2ta,y1vn-ksdz
80.5062932017,113.93599108608952,-33.42969788438951,33.42969788438951,w9uzo2io,v3cw-7h9h
23.3845513664,97.9675142773186,-74.5829629109186,74.5829629109186,sgxiz7nq,b7sw-oqia
18.5273422219,98.27950611513216,-79.75216389323217,79.75216389323217,n0itb5uh,x7dy-0vsb
36.9160218366,81.4954758530664,-44.57945401646639,44.57945401646639,m3tls6nr,y5qw-jvut
103.4975528095,79.10456541428898,24.39298739521101,24.39298739521101,g2hvy3wt,x9ge-cvrx
28.513078621200002,82.39640377919443,-53.88332515799443,53.88332515799443,e1bnp6sl,i1bt-srzp
25.1445466523,81.92596589778428,-56.78141924548428,56.78141924548428,t0hfx7eh,v2av-r18f
47.2059748922,82.1384192417982,-34.93244434959821,34.93244434959821,sgotnpk4,w2en-kqon
59.0468826427,80.96561460613512,-21.91873196343512,21.91873196343512,v3kgc9nt,x8sn-av9q
113.5271074977,83.86934346149788,29.657764036202124,29.657764036202124,sgmti9xs,x2yv-fzhi
8.7488873988,126.26325499310451,-117.5143675943045,117.5143675943045,sgc4jmyt,s5ak-4ofu
54.1883396961,82.42234094554095,-28.23400124944095,28.23400124944095,i1qkk7nm,x5dx-lo44
34.469756793,111.0974571559724,-76.6277003629724,76.6277003629724,sgqqu7dd,v1hn-62vd
88.5776443338,84.9615902279143,3.616054105885695,3.616054105885695,sgopolfd,u9yz-3ctt
13.5588429202,86.00150958025834,-72.44266666005834,72.44266666005834,s7sqr3pp,n7no-kp80
29.9031671425,78.84532618999613,-48.94215904749613,48.94215904749613,x3rvy2wv,x0zb-t86t
2.6202128603,77.95342503904111,-75.3332121787411,75.3332121787411,l5mzm7sl,x2fb-9722
43.6010087795,80.9038700698552,-37.3028612903552,37.3028612903552,sgoxr5ct,d3nr-wzga
72.2251098773,80.68927678763424,-8.464166910334242,8.464166910334242,sgujaivy,y4yh-2a3q
69.1451154762,82.59697942058689,-13.451863944386886,13.451863944386886,f8ybw7jf,b8ds-e4p7
33.7592187255,80.12194222539016,-46.36272349989016,46.36272349989016,sglsf5kp,x6qu-sfup
46.0046225517,89.9087788384455,-43.9041562867455,43.9041562867455,r8agw6ve,j0nv-et89
2.2411642135,123.68176458521114,-121.44060037171114,121.44060037171114,q6nim6wy,x6em-ez42
53.3855779742,83.4901073765075,-30.1045294023075,30.1045294023075,i4bxp8yi,t7mf-3p0k
35.9185819729,117.82510920717205,-81.90652723427205,81.90652723427205,j3xrp1jf,i4mv-7dcr
79.8801054371,80.39591007975294,-0.5158046426529381,0.5158046426529381,sgvxv3rn,x1nc-05sg
134.7168776572,81.13255069773227,53.58432695946773,53.58432695946773,y1jfl5jh,x5dg-lnv1
543.5315517928,82.71620255769815,460.81534923510185,460.81534923510185,z2ouj0ya,s6li-wri6
9.7805172849,86.05985949143458,-76.27934220653458,76.27934220653458,r3xul3dv,h8on-xpcg
7.0388814823,86.96490000239045,-79.92601852009045,79.92601852009045,sgmxc394,n9py-yzqj
110.8459612185,80.81300285660787,30.032958361892128,30.032958361892128,s3vih0xv,hl5u-cc3a
33.3666024995,80.91413759095933,-47.54753509145933,47.54753509145933,sgitf7eh,s8of-gns2
76.4625222679,89.75806306022872,-13.295540792328723,13.295540792328723,z1mpy8vy,asbm-blxs
63.9577627069,81.58452377031362,-17.626761063413625,17.626761063413625,j9ayy5mk,d3nr-7po1
18.216700571,78.50436502583584,-60.287664454835834,60.287664454835834,e0vun5hw,v9cc-eimd
104.688907331,88.82677171120216,15.86213561979784,15.86213561979784,sgdwz8rx,v7ov-os5l
26.5284513464,79.08564752408084,-52.55719617768084,52.55719617768084,sghlk5vq,t1wd-wva4
54.7654632139,88.31973182482409,-33.55426861092409,33.55426861092409,sgask4vn,s3uv-1yec
7.908594833,77.34661663293237,-69.43802179993237,69.43802179993237,sgvsu7cy,x8yk-rvpd
36.9449202885,83.43416228188315,-46.489241993383146,46.489241993383146,sgxyu7qv,x4bk-x6ql
50.814201127,94.45783438522646,-43.643633258226465,43.643633258226465,sguzk4kl,s9zv-3omo
153.3971861916,81.1107749095929,72.28641128200711,72.28641128200711,sgaac9ja,y7kn-iefq
13.2173461,83.87133701956698,-70.65399091956698,70.65399091956698,sgskh8rz,h3ej-brl6
5.580448209,97.16802778678344,-91.58757957778344,91.58757957778344,b2xea9wi,w5vm-9oei
26.2854248501,88.84908422651397,-62.563659376413966,62.563659376413966,sgu2jond,x9by-fib8
6.3903561396,117.27170863996336,-110.88135250036336,110.88135250036336,a6txc9ft,x7qk-bct2
43.9679673499,97.69150407150741,-53.72353672160741,53.72353672160741,h7bmq6qi,y1tq-4di0
39.5333248876,112.7150901193888,-73.1817652317888,73.1817652317888,sgrbg1ey,e0pq-7ftc
13.8140467416,95.84877330835212,-82.03472656675213,82.03472656675213,sgpuv0lt,r4pv-n7ja
77.7005683956,88.5501759848392,-10.849607589239199,10.849607589239199,v1iyr1bv,q0tf-0o4z
44.6071278332,83.38983001153541,-38.782702178335406,38.782702178335406,p1gkh8pe,x7qk-2841
19.1378082729,79.26516533705814,-60.12735706415813,60.12735706415813,k0efb4dq,y7na-3pre
16.8228582759,82.85914624763855,-66.03628797173855,66.03628797173855,sgxyi6tr,yqkt-skuj
13.9982281411,98.63668759267281,-84.63845945157281,84.63845945157281,sgssli9c,x6ub-cara
30.4103889084,82.1574277482822,-51.7470388398822,51.7470388398822,s0lfb1bh,v6tv-jcru
28.7815600396,82.19393216649149,-53.4123721268915,53.4123721268915,h7fzg0zo4,b1pv-f656
21.4675590551,97.96660811455992,-76.49904905945992,76.49904905945992,j1sbc8of,y9dy-midn
65.2879708442,90.56994306910954,-25.281972224909538,25.281972224909538,b8but7wg,v3ht-zu1w
10.932003883,81.1682813923553,-70.23627750935529,70.23627750935529,e9dpq9so,t1ch-mbid
45.2934534527,75.51683005626069,-30.223376603560688,30.223376603560688,sgwae4xe,y2sf-106u
59.0576158519,96.17396724051137,-37.11635138861137,37.11635138861137,f5clc6hf,x8yk-qm19
23.3764327831,131.80979359319224,-108.43336081009224,108.43336081009224,y0hvc3eh,lmj2-o99e
52.7956577814,99.76086614060858,-46.96520835920858,46.96520835920858,p6sux0lb,v6fx-y3y9
48.7539698269,86.23730707103242,-37.48333724413242,37.48333724413242,sgj96li3,s3rc-e0jy
278.6675412256,85.5870586163691,193.0804826092309,193.0804826092309,h6awv4oy,x1sy-g8n9
30.5592584339,90.18759117832585,-59.62833274442585,59.62833274442585,f1uxg1bj,w8qw-plpv
22.0654743249,108.3148962024107,-86.2494218775107,86.2494218775107,q1jkk5fj,v1jz-jxu7
124.6072177096,86.20687394330628,38.400343766293716,38.400343766293716,sgwtq7kc,bbk6-ipzp
79.3155148032,81.27941876946603,-1.963903966266031,1.963903966266031,o6tvn6fx,s8sk-z5r0
12.6059469587,79.35208725706383,-66.74614029836383,66.74614029836383,sgv9xg3h,s3uv-g62s
12.4418188135,78.86252237096276,-66.42070355746276,66.42070355746276,sg776v1a,y6ui-lr6v
24.3645028012,81.54031696865555,-57.17581416745554,57.17581416745554,sgnhp6wa,i1cb-td3y
56.1739703876,86.3043700856575,-30.130399698057495,30.130399698057495,t3duw9if,v9je-5uj1
61.0665353507,90.50412080041556,-29.437585449715563,29.437585449715563,x0dqp8yo,i4cd-fo1f
217.7979447622,93.39786095398456,124.40008380821543,124.40008380821543,sgk3nus6,v8th-zmq1
39.267823018,94.45733251046781,-55.189509492467806,55.189509492467806,a6xsg9tn,w9td-dr0i
46.8713850957,78.81697723661496,-31.94559214091496,31.94559214091496,x3uyo8rn,y7xa-tk3y
26.3852055566,78.65572905894922,-52.27052350234922,52.27052350234922,b7ubj7vi,d3nr-6yeu
13.9746718748,82.71795911935344,-68.74328724455344,68.74328724455344,c9nbj0xf,y0co-c6fh
57.8198850761,84.24116992331535,-26.421284847215354,26.421284847215354,sgzeb2pf,p3i3-wxta
27.4210151478,84.53973661133493,-57.11872146353493,57.11872146353493,g8dxp5vo3,s8re-dime
27.0555373806,143.27634925959907,-116.22081187899907,116.22081187899907,t0nnp1rr,x8tj-uehd
6.8448761823,81.03339558048438,-74.18851939818438,74.18851939818438,g9frh9ya,w5oj-0fkm
70.172228611,80.00233571172714,-9.830107100727147,9.830107100727147,x5eyj4iv,y3dc-9tkd
37.4282761872,118.75137483812932,-81.32309865092932,81.32309865092932,sgl69sht,x1lt-hxg2
52.8041491413,80.50556971451876,-27.701420573218755,27.701420573218755,sgo7bxha,y7nc-pek4
22.3490692141,82.39401290360806,-60.04494368950806,60.04494368950806,sgcsy6ip,x8yk-infh
199.6928634477,95.17422575079067,104.51863769690934,104.51863769690934,sgmcawvm,y3ly-opa6
83.988239866,88.4079293431747,-4.4196894771747,4.4196894771747,q0rvf6me,j9na-pvzd
34.4307545378,83.41033717181261,-48.979582634012615,48.979582634012615,f4zvt0td,y0pe-cay5
11.1594789971,101.26040518512067,-90.10092618802068,90.10092618802068,x9woh0wg,a9eo-i7dx
63.0655239399,86.37880090055893,-23.313276960658932,23.313276960658932,sg3peyh4,s7pd-zuq3
23.4264737191,90.63080235407904,-67.20432863497903,67.20432863497903,sgttz4is,o3bt-lcup
13.1283664871,124.72263889369317,-111.59427240659318,111.59427240659318,sgwaa5bz,h5iw-7y8g
21.4790303642,82.64230846996917,-61.163278105769166,61.163278105769166,sgpxv9hc,x6em-b30z
49.6037613737,84.30078149187099,-34.69702011817099,34.69702011817099,sgxgx2ll,g1ee-km6e
64.5182712783,106.00208305246598,-41.48381177416597,41.48381177416597,u9xlv3nb,x5dx-dnsv
